T_REC,HARPNUM,MEANPOT,SHRGT45,TOTPOT,USFLUX,MEANJZH,ABSNJZH,SAVNCPP,MEANALP,MEANSHR,TOTUSJZ,TOTUSJH,MEANGAM,MEANGBZ,MEANJZD,AREA_ACR,R_VALUE,MEANGBT,MEANGBH,NOAA_ARS,FlareClass
2015.10.31_20:00:00_TAI,6063,11721.51,37.364,1.100051e+24,5.23115e+22,0.00160532,113.44,5965345000000,0.00292554,41.485,75131330000000,4208.733,47.535,104.984,-0.1629044,1802.004395,4.909,94.452,57.76,12443,M
2015.10.31_20:12:00_TAI,6063,11747.53,37.133,1.100621e+24,5.238996e+22,0.00110195,77.74,6774713000000,0.0020055,41.448,75025940000000,4213.707,47.418,104.969,-0.18532032,1813.600952,4.954,94.316,57.925,12443,M
2015.10.31_20:12:00_TAI,6063,11747.53,37.133,1.100621e+24,5.238996e+22,0.00110195,77.74,6774713000000,0.0020055,41.448,75025940000000,4213.707,47.418,104.969,-0.18532032,1813.600952,4.954,94.316,57.925,12443,M
2015.10.31_20:24:00_TAI,6063,11904.4,37.812,1.110179e+24,5.218206e+22,0.00156149,109.648,9270699000000,0.0028318,41.82,74902290000000,4227.238,47.704,105.043,-0.2547687,1822.455444,4.944,94.529,57.795,12443,M
2015.10.31_20:24:00_TAI,6063,11904.4,37.812,1.110179e+24,5.218206e+22,0.00156149,109.648,9270699000000,0.0028318,41.82,74902290000000,4227.238,47.704,105.043,-0.2547687,1822.455444,4.944,94.529,57.795,12443,M
2015.10.31_20:36:00_TAI,6063,11868.84,37.805,1.112553e+24,5.241477e+22,0.00113645,80.213,6901727000000,0.00206399,41.755,75574270000000,4257.112,47.674,105.216,-0.18869497,1833.126953,4.936,94.733,57.584,12443,M
2015.10.31_20:36:00_TAI,6063,11868.84,37.805,1.112553e+24,5.241477e+22,0.00113645,80.213,6901727000000,0.00206399,41.755,75574270000000,4257.112,47.674,105.216,-0.18869497,1833.126953,4.936,94.733,57.584,12443,M
2015.10.31_20:48:00_TAI,6063,11653.83,36.772,1.093204e+24,5.301954e+22,0.00120756,85.293,7464506000000,0.00218033,41.096,76798880000000,4360.738,46.997,105.518,-0.20392913,1834.7229,4.943,94.83,57.975,12443,M
2015.10.31_20:48:00_TAI,6063,11653.83,36.772,1.093204e+24,5.301954e+22,0.00120756,85.293,7464506000000,0.00218033,41.096,76798880000000,4360.738,46.997,105.518,-0.20392913,1834.7229,4.943,94.83,57.975,12443,M
2016.04.12_17:24:00_TAI,6483,23207.05,54.59,1.714762e+24,4.184693e+22,-0.00920269,512.001,12932570000000,-0.01231046,49.494,52624150000000,2789.677,55.248,89.311,0.17054017,1754.163696,4.546,83.849,51.399,12529,M
2016.04.12_17:36:00_TAI,6483,23506.0,54.216,1.706977e+24,4.162437e+22,-0.00946821,517.722,13563240000000,-0.01244388,49.311,51692920000000,2770.975,55.095,89.921,0.14616108,1763.735718,4.467,83.938,51.435,12529,M
2016.04.12_17:48:00_TAI,6483,24476.75,54.796,1.705698e+24,4.115512e+22,-0.01011066,530.527,15225280000000,-0.01266471,49.517,50071610000000,2779.976,55.127,90.782,0.16732897,1770.859131,4.482,83.994,51.614,12529,M
2016.04.12_18:00:00_TAI,6483,24568.07,54.75,1.70521e+24,4.113135e+22,-0.00992503,518.702,14491730000000,-0.01233024,49.401,50053470000000,2774.568,55.14,91.024,0.22434291,1779.876465,4.538,83.984,51.728,12529,M
2016.04.12_18:12:00_TAI,6483,24479.11,54.794,1.709471e+24,4.121226e+22,-0.00968778,509.422,13071440000000,-0.0120896,49.404,50852780000000,2802.727,55.102,90.931,0.28566784,1778.857544,4.549,83.479,51.47,12529,M
2016.04.12_18:24:00_TAI,6483,24247.48,54.631,1.71033e+24,4.134579e+22,-0.00910613,483.654,10745390000000,-0.01143843,49.5,50383120000000,2750.282,55.169,90.491,0.28672087,1773.325684,4.55,82.648,50.508,12529,M
2016.04.12_18:36:00_TAI,6483,23560.99,55.198,1.7146e+24,4.156992e+22,-0.00848732,465.063,11123890000000,-0.01099793,49.889,51471230000000,2790.683,55.542,88.988,0.28239036,1776.408691,4.493,81.3,49.56,12529,M
2016.04.12_18:48:00_TAI,6483,22551.04,55.424,1.723044e+24,4.20448e+22,-0.00791815,455.539,10430850000000,-0.01074506,50.294,53703780000000,2802.744,55.953,86.954,0.2897447,1763.636597,4.471,79.493,48.779,12529,M
2016.04.12_19:00:00_TAI,6483,21689.34,55.478,1.732268e+24,4.263368e+22,-0.00742009,446.222,9159121000000,-0.01047785,50.588,55295890000000,2833.157,56.117,86.002,0.27028978,1762.642456,4.488,78.718,47.907,12529,M
